epochs,test loss,train loss,test acc,train acc
251.0,1.9061883687973022,1.888838529586792,0.9697885196374623,0.9879310344827587
252.0,1.9061639308929443,1.88881516456604,0.9697885196374623,0.9879310344827587
253.0,1.9061394929885864,1.8887922763824463,0.9697885196374623,0.9879310344827587
254.0,1.9061150550842285,1.8887697458267212,0.9697885196374623,0.9879310344827587
255.0,1.906090497970581,1.888747215270996,0.9697885196374623,0.9879310344827587
256.0,1.9060661792755127,1.8887252807617188,0.9697885196374623,0.9879310344827587
257.0,1.9060418605804443,1.888703465461731,0.9697885196374623,0.9879310344827587
258.0,1.9060173034667969,1.888682246208191,0.9697885196374623,0.9879310344827587
259.0,1.905993103981018,1.8886611461639404,0.9697885196374623,0.9879310344827587
260.0,1.9059691429138184,1.8886405229568481,0.9697885196374623,0.9879310344827587
261.0,1.9059451818466187,1.8886198997497559,0.9697885196374623,0.9879310344827587
262.0,1.905921220779419,1.8885996341705322,0.9697885196374623,0.9879310344827587
263.0,1.9058973789215088,1.8885797262191772,0.9697885196374623,0.9879310344827587
264.0,1.9058737754821777,1.888560175895691,0.9697885196374623,0.9879310344827587
265.0,1.9058504104614258,1.8885407447814941,0.9697885196374623,0.9879310344827587
266.0,1.9058270454406738,1.8885217905044556,0.9697885196374623,0.9879310344827587
267.0,1.905803918838501,1.888502836227417,0.9697885196374623,0.9879310344827587
268.0,1.9057809114456177,1.8884841203689575,0.9697885196374623,0.9879310344827587
269.0,1.9057579040527344,1.8884658813476562,0.9697885196374623,0.9879310344827587
270.0,1.9057351350784302,1.8884475231170654,0.9697885196374623,0.9879310344827587
271.0,1.9057127237319946,1.8884296417236328,0.9697885196374623,0.9879310344827587
272.0,1.905690312385559,1.8884121179580688,0.9697885196374623,0.9879310344827587
273.0,1.9056683778762817,1.8883947134017944,0.9697885196374623,0.9879310344827587
274.0,1.9056463241577148,1.8883776664733887,0.9697885196374623,0.9879310344827587
275.0,1.9056243896484375,1.888360619544983,0.9697885196374623,0.9879310344827587
276.0,1.9056028127670288,1.8883439302444458,0.9697885196374623,0.9879310344827587
277.0,1.9055813550949097,1.8883273601531982,0.9697885196374623,0.9879310344827587
278.0,1.90556001663208,1.8883111476898193,0.9697885196374623,0.9879310344827587
279.0,1.9055389165878296,1.8882951736450195,0.9697885196374623,0.9879310344827587
280.0,1.9055179357528687,1.8882791996002197,0.9697885196374623,0.9879310344827587
281.0,1.9054969549179077,1.8882633447647095,0.9697885196374623,0.9879310344827587
282.0,1.905476450920105,1.8882479667663574,0.9697885196374623,0.9879310344827587
283.0,1.9054558277130127,1.8882325887680054,0.9697885196374623,0.9879310344827587
284.0,1.9054359197616577,1.8882176876068115,0.9697885196374623,0.9879310344827587
285.0,1.905415654182434,1.8882027864456177,0.9697885196374623,0.9879310344827587
286.0,1.9053958654403687,1.8881880044937134,0.9697885196374623,0.9879310344827587
287.0,1.9053757190704346,1.8881734609603882,0.9697885196374623,0.9879310344827587
288.0,1.9053566455841064,1.888158917427063,0.9697885196374623,0.9879310344827587
289.0,1.9053372144699097,1.888144850730896,0.9697885196374623,0.9879310344827587
290.0,1.9053179025650024,1.888130784034729,0.9697885196374623,0.9879310344827587
291.0,1.9052987098693848,1.8881168365478516,0.9697885196374623,0.9879310344827587
292.0,1.9052797555923462,1.8881032466888428,0.9697885196374623,0.9879310344827587
293.0,1.9052610397338867,1.8880897760391235,0.9697885196374623,0.9879310344827587
294.0,1.9052424430847168,1.8880763053894043,0.9697885196374623,0.9879310344827587
295.0,1.9052239656448364,1.8880629539489746,0.9697885196374623,0.9879310344827587
296.0,1.9052059650421143,1.8880501985549927,0.9697885196374623,0.9879310344827587
297.0,1.9051878452301025,1.888037085533142,0.9697885196374623,0.9879310344827587
298.0,1.9051698446273804,1.8880243301391602,0.9697885196374623,0.9879310344827587
299.0,1.9051520824432373,1.8880116939544678,0.9697885196374623,0.9879310344827587
300.0,1.9051344394683838,1.887999176979065,0.9697885196374623,0.9879310344827587
301.0,1.9051170349121094,1.8879870176315308,0.9697885196374623,0.9879310344827587
302.0,1.9050997495651245,1.8879748582839966,0.9697885196374623,0.9879310344827587
303.0,1.9050828218460083,1.887962818145752,0.9697885196374623,0.9879310344827587
304.0,1.9050657749176025,1.8879510164260864,0.9697885196374623,0.9879310344827587
305.0,1.9050490856170654,1.887939214706421,0.9697885196374623,0.9879310344827587
306.0,1.9050322771072388,1.8879276514053345,0.9697885196374623,0.9879310344827587
307.0,1.9050157070159912,1.887916088104248,0.9697885196374623,0.9879310344827587
308.0,1.904999017715454,1.8879048824310303,0.9697885196374623,0.9879310344827587
309.0,1.9049826860427856,1.887893557548523,0.9697885196374623,0.9879310344827587
310.0,1.9049668312072754,1.8878824710845947,0.9697885196374623,0.9879310344827587
311.0,1.904950737953186,1.8878717422485352,0.9697885196374623,0.9879310344827587
312.0,1.9049348831176758,1.8878607749938965,0.9697885196374623,0.9879310344827587
313.0,1.9049190282821655,1.887850046157837,0.9697885196374623,0.9879310344827587
314.0,1.904903531074524,1.887839436531067,0.9697885196374623,0.9879310344827587
315.0,1.9048880338668823,1.8878289461135864,0.9697885196374623,0.9879310344827587
316.0,1.9048727750778198,1.887818455696106,0.9697885196374623,0.9879310344827587
317.0,1.9048576354980469,1.8878083229064941,0.9697885196374623,0.9879310344827587
318.0,1.904842495918274,1.8877984285354614,0.9697885196374623,0.9879310344827587
319.0,1.90482759475708,1.88778817653656,0.9697885196374623,0.9879310344827587
320.0,1.9048130512237549,1.8877782821655273,0.9697885196374623,0.9879310344827587
321.0,1.9047982692718506,1.8877685070037842,0.9697885196374623,0.9879310344827587
322.0,1.904784083366394,1.8877586126327515,0.9697885196374623,0.9879310344827587
323.0,1.9047693014144897,1.8877489566802979,0.9697885196374623,0.9879310344827587
324.0,1.9047551155090332,1.8877397775650024,0.9697885196374623,0.9879310344827587
325.0,1.9047409296035767,1.8877304792404175,0.9697885196374623,0.9879310344827587
326.0,1.9047268629074097,1.8877209424972534,0.9697885196374623,0.9879310344827587
327.0,1.9047130346298218,1.887711763381958,0.9697885196374623,0.9879310344827587
328.0,1.904699444770813,1.887702465057373,0.9697885196374623,0.9879310344827587
329.0,1.904685616493225,1.8876936435699463,0.9697885196374623,0.9879310344827587
330.0,1.9046719074249268,1.8876845836639404,0.9697885196374623,0.9879310344827587
331.0,1.9046584367752075,1.8876755237579346,0.9697885196374623,0.9879310344827587
332.0,1.9046454429626465,1.8876667022705078,0.9697885196374623,0.9879310344827587
333.0,1.9046320915222168,1.8876582384109497,0.9697885196374623,0.9879310344827587
334.0,1.9046189785003662,1.8876498937606812,0.9697885196374623,0.9879310344827587
335.0,1.9046061038970947,1.887641191482544,0.9697885196374623,0.9879310344827587
336.0,1.9045929908752441,1.887632966041565,0.9697885196374623,0.9879310344827587
337.0,1.9045802354812622,1.8876246213912964,0.9697885196374623,0.9879310344827587
338.0,1.9045677185058594,1.8876163959503174,0.9697885196374623,0.9879310344827587
339.0,1.904555082321167,1.8876081705093384,0.9697885196374623,0.9879310344827587
340.0,1.9045428037643433,1.8876001834869385,0.9697885196374623,0.9879310344827587
341.0,1.9045302867889404,1.8875921964645386,0.9697885196374623,0.9879310344827587
342.0,1.9045181274414062,1.8875844478607178,0.9697885196374623,0.9879310344827587
343.0,1.904505968093872,1.8875765800476074,0.9697885196374623,0.9879310344827587
344.0,1.904494047164917,1.8875690698623657,0.9697885196374623,0.9879310344827587
345.0,1.9044822454452515,1.8875614404678345,0.9697885196374623,0.9879310344827587
346.0,1.904470443725586,1.8875539302825928,0.9697885196374623,0.9879310344827587
347.0,1.9044586420059204,1.8875463008880615,0.9697885196374623,0.9879310344827587
348.0,1.9044471979141235,1.8875389099121094,0.9697885196374623,0.9879310344827587
349.0,1.904435396194458,1.8875313997268677,0.9697885196374623,0.9879310344827587
350.0,1.9044239521026611,1.8875242471694946,0.9697885196374623,0.9879310344827587
351.0,1.9044126272201538,1.8875170946121216,0.9697885196374623,0.9879310344827587
352.0,1.9044013023376465,1.8875099420547485,0.9697885196374623,0.9879310344827587
353.0,1.9043903350830078,1.8875027894973755,0.9697885196374623,0.9879310344827587
354.0,1.90437912940979,1.887495994567871,0.9697885196374623,0.9879310344827587
355.0,1.904368281364441,1.8874890804290771,0.9697885196374623,0.9879310344827587
356.0,1.9043573141098022,1.8874821662902832,0.9697885196374623,0.9879310344827587
357.0,1.9043467044830322,1.8874753713607788,0.9697885196374623,0.9879310344827587
358.0,1.9043360948562622,1.887468695640564,0.9697885196374623,0.9879310344827587
359.0,1.904325246810913,1.8874619007110596,0.9697885196374623,0.9879310344827587
360.0,1.9043147563934326,1.8874555826187134,0.9697885196374623,0.9879310344827587
361.0,1.9043043851852417,1.8874489068984985,0.9697885196374623,0.9879310344827587
362.0,1.9042942523956299,1.8874423503875732,0.9697885196374623,0.9879310344827587
363.0,1.9042837619781494,1.887436032295227,0.9697885196374623,0.9879310344827587
364.0,1.9042736291885376,1.8874294757843018,0.9697885196374623,0.9879310344827587
365.0,1.9042638540267944,1.8874233961105347,0.9697885196374623,0.9879310344827587
366.0,1.9042537212371826,1.8874173164367676,0.9697885196374623,0.9879310344827587
367.0,1.90424382686615,1.8874109983444214,0.9697885196374623,0.9879310344827587
368.0,1.9042340517044067,1.8874050378799438,0.9697885196374623,0.9879310344827587
369.0,1.9042242765426636,1.8873989582061768,0.9697885196374623,0.9879310344827587
370.0,1.9042145013809204,1.8873931169509888,0.9697885196374623,0.9879310344827587
371.0,1.904205083847046,1.8873870372772217,0.9697885196374623,0.9879310344827587
372.0,1.9041954278945923,1.8873810768127441,0.9697885196374623,0.9879310344827587
373.0,1.9041862487792969,1.8873753547668457,0.9697885196374623,0.9879310344827587
374.0,1.9041762351989746,1.8873695135116577,0.9697885196374623,0.9879310344827587
375.0,1.9041674137115479,1.8873640298843384,0.9697885196374623,0.9879310344827587
376.0,1.904158353805542,1.8873581886291504,0.9697885196374623,0.9879310344827587
377.0,1.9041491746902466,1.887352705001831,0.9697885196374623,0.9879310344827587
378.0,1.9041401147842407,1.8873469829559326,0.9697885196374623,0.9879310344827587
379.0,1.9041310548782349,1.8873414993286133,0.9697885196374623,0.9879310344827587
380.0,1.904122233390808,1.887336254119873,0.9697885196374623,0.9879310344827587
381.0,1.9041134119033813,1.8873310089111328,0.9697885196374623,0.9879310344827587
382.0,1.9041043519973755,1.8873255252838135,0.9697885196374623,0.9879310344827587
383.0,1.9040958881378174,1.8873200416564941,0.9697885196374623,0.9879310344827587
384.0,1.9040871858596802,1.887315034866333,0.9697885196374623,0.9879310344827587
385.0,1.9040790796279907,1.8873097896575928,0.9697885196374623,0.9879310344827587
386.0,1.9040700197219849,1.887304425239563,0.9697885196374623,0.9879310344827587
387.0,1.9040615558624268,1.8872994184494019,0.9697885196374623,0.9879310344827587
388.0,1.9040536880493164,1.8872944116592407,0.9697885196374623,0.9879310344827587
389.0,1.9040453433990479,1.88728928565979,0.9697885196374623,0.9879310344827587
390.0,1.9040371179580688,1.887284517288208,0.9697885196374623,0.9879310344827587
391.0,1.9040288925170898,1.8872793912887573,0.9697885196374623,0.9879310344827587
392.0,1.9040207862854004,1.8872746229171753,0.9697885196374623,0.9879310344827587
393.0,1.904012680053711,1.8872694969177246,0.9697885196374623,0.9879310344827587
394.0,1.9040049314498901,1.8872649669647217,0.9697885196374623,0.9879310344827587
395.0,1.9039970636367798,1.887259840965271,0.9697885196374623,0.9879310344827587
396.0,1.9039889574050903,1.8872551918029785,0.9697885196374623,0.9879310344827587
397.0,1.903981328010559,1.887250542640686,0.9697885196374623,0.9879310344827587
398.0,1.9039738178253174,1.8872461318969727,0.9697885196374623,0.9879310344827587
399.0,1.9039660692214966,1.8872416019439697,0.9697885196374623,0.9879310344827587
400.0,1.9039583206176758,1.8872369527816772,0.9697885196374623,0.9879310344827587
401.0,1.9039511680603027,1.8872325420379639,0.9697885196374623,0.9879310344827587
402.0,1.9039437770843506,1.8872278928756714,0.9697885196374623,0.9879310344827587
403.0,1.9039361476898193,1.8872236013412476,0.9697885196374623,0.9879310344827587
404.0,1.9039288759231567,1.8872190713882446,0.9697885196374623,0.9879310344827587
405.0,1.9039214849472046,1.8872147798538208,0.9697885196374623,0.9879310344827587
406.0,1.903914213180542,1.8872103691101074,0.9697885196374623,0.9879310344827587
407.0,1.9039074182510376,1.8872064352035522,0.9697885196374623,0.9879310344827587
408.0,1.9039000272750854,1.8872021436691284,0.9697885196374623,0.9879310344827587
409.0,1.903892993927002,1.887197732925415,0.9697885196374623,0.9879310344827587
410.0,1.903886079788208,1.8871937990188599,0.9697885196374623,0.9879310344827587
411.0,1.903879165649414,1.887189507484436,0.9697885196374623,0.9879310344827587
412.0,1.903872013092041,1.8871855735778809,0.9697885196374623,0.9879310344827587
413.0,1.9038653373718262,1.8871814012527466,0.9697885196374623,0.9879310344827587
414.0,1.9038585424423218,1.887177586555481,0.9697885196374623,0.9879310344827587
415.0,1.9038519859313965,1.8871734142303467,0.9697885196374623,0.9879310344827587
416.0,1.9038453102111816,1.887169599533081,0.9697885196374623,0.9879310344827587
417.0,1.9038385152816772,1.8871655464172363,0.9697885196374623,0.9879310344827587
418.0,1.9038318395614624,1.8871617317199707,0.9697885196374623,0.9879310344827587
419.0,1.9038257598876953,1.8871580362319946,0.9697885196374623,0.9879310344827587
420.0,1.9038193225860596,1.88715398311615,0.9697885196374623,0.9879310344827587
421.0,1.9038126468658447,1.8871504068374634,0.9697885196374623,0.9879310344827587
422.0,1.9038065671920776,1.8871465921401978,0.9697885196374623,0.9879310344827587
423.0,1.903800129890442,1.8871428966522217,0.9697885196374623,0.9879310344827587
424.0,1.9037936925888062,1.8871393203735352,0.9697885196374623,0.9879310344827587
425.0,1.90378737449646,1.8871355056762695,0.9697885196374623,0.9879310344827587
426.0,1.9037811756134033,1.887131929397583,0.9697885196374623,0.9879310344827587
427.0,1.9037752151489258,1.8871283531188965,0.9697885196374623,0.9879310344827587
428.0,1.9037691354751587,1.88712477684021,0.9697885196374623,0.9879310344827587
429.0,1.9037631750106812,1.8871212005615234,0.9697885196374623,0.9879310344827587
430.0,1.903757095336914,1.8871177434921265,0.9697885196374623,0.9879310344827587
431.0,1.903751254081726,1.887114405632019,0.9697885196374623,0.9879310344827587
432.0,1.9037452936172485,1.8871108293533325,0.9697885196374623,0.9879310344827587
433.0,1.9037394523620605,1.887107491493225,0.9697885196374623,0.9879310344827587
434.0,1.903733730316162,1.8871041536331177,0.9697885196374623,0.9879310344827587
435.0,1.9037280082702637,1.8871006965637207,0.9697885196374623,0.9879310344827587
436.0,1.9037222862243652,1.8870973587036133,0.9697885196374623,0.9879310344827587
437.0,1.9037164449691772,1.8870940208435059,0.9697885196374623,0.9879310344827587
438.0,1.9037110805511475,1.887091040611267,0.9697885196374623,0.9879310344827587
439.0,1.903705358505249,1.8870877027511597,0.9697885196374623,0.9879310344827587
440.0,1.9036996364593506,1.8870844841003418,0.9697885196374623,0.9879310344827587
441.0,1.9036942720413208,1.8870811462402344,0.9697885196374623,0.9879310344827587
442.0,1.903688907623291,1.887078046798706,0.9697885196374623,0.9879310344827587
443.0,1.9036834239959717,1.8870750665664673,0.9697885196374623,0.9879310344827587
444.0,1.903678059577942,1.8870717287063599,0.9697885196374623,0.9879310344827587
445.0,1.903672695159912,1.887068510055542,0.9697885196374623,0.9879310344827587
446.0,1.9036673307418823,1.8870657682418823,0.9697885196374623,0.9879310344827587
447.0,1.9036619663238525,1.887062668800354,0.9697885196374623,0.9879310344827587
448.0,1.9036568403244019,1.8870596885681152,0.9697885196374623,0.9879310344827587
449.0,1.9036517143249512,1.8870567083358765,0.9697885196374623,0.9879310344827587
450.0,1.903646469116211,1.8870538473129272,0.9697885196374623,0.9879310344827587
451.0,1.9036415815353394,1.8870506286621094,0.9697885196374623,0.9879310344827587
452.0,1.9036363363265991,1.8870478868484497,0.9697885196374623,0.9879310344827587
453.0,1.903631329536438,1.8870450258255005,0.9697885196374623,0.9879310344827587
454.0,1.9036264419555664,1.8870420455932617,0.9697885196374623,0.9879310344827587
455.0,1.9036214351654053,1.887039303779602,0.9697885196374623,0.9879310344827587
456.0,1.9036164283752441,1.8870365619659424,0.9697885196374623,0.9879310344827587
457.0,1.903611421585083,1.8870335817337036,0.9697885196374623,0.9879310344827587
458.0,1.903606653213501,1.887031078338623,0.9697885196374623,0.9879310344827587
459.0,1.903602123260498,1.8870280981063843,0.9697885196374623,0.9879310344827587
460.0,1.903597116470337,1.8870255947113037,0.9697885196374623,0.9879310344827587
461.0,1.9035927057266235,1.887022852897644,0.9697885196374623,0.9879310344827587
462.0,1.9035876989364624,1.8870203495025635,0.9697885196374623,0.9879310344827587
463.0,1.9035829305648804,1.8870173692703247,0.9697885196374623,0.9879310344827587
464.0,1.9035786390304565,1.8870148658752441,0.9697885196374623,0.9879310344827587
465.0,1.9035738706588745,1.8870121240615845,0.9697885196374623,0.9879310344827587
466.0,1.903569221496582,1.887009859085083,0.9697885196374623,0.9879310344827587
467.0,1.903564453125,1.8870071172714233,0.9697885196374623,0.9879310344827587
468.0,1.9035604000091553,1.8870046138763428,0.9697885196374623,0.9879310344827587
469.0,1.9035556316375732,1.887001872062683,0.9697885196374623,0.9879310344827587
470.0,1.9035513401031494,1.886999487876892,0.9697885196374623,0.9879310344827587
471.0,1.903546929359436,1.8869969844818115,0.9697885196374623,0.9879310344827587
472.0,1.9035422801971436,1.886994481086731,0.9697885196374623,0.9879310344827587
473.0,1.9035382270812988,1.88699209690094,0.9697885196374623,0.9879310344827587
474.0,1.903533697128296,1.8869895935058594,0.9697885196374623,0.9879310344827587
475.0,1.9035296440124512,1.886987328529358,0.9697885196374623,0.9879310344827587
476.0,1.9035252332687378,1.886984944343567,0.9697885196374623,0.9879310344827587
477.0,1.903520941734314,1.8869824409484863,0.9697885196374623,0.9879310344827587
478.0,1.9035166501998901,1.886980414390564,0.9697885196374623,0.9879310344827587
479.0,1.9035128355026245,1.8869776725769043,0.9697885196374623,0.9879310344827587
480.0,1.9035085439682007,1.8869755268096924,0.9697885196374623,0.9879310344827587
481.0,1.903504490852356,1.886973261833191,0.9697885196374623,0.9879310344827587
482.0,1.9035004377365112,1.886971116065979,0.9697885196374623,0.9879310344827587
483.0,1.9034963846206665,1.886968731880188,0.9697885196374623,0.9879310344827587
484.0,1.9034923315048218,1.8869664669036865,0.9697885196374623,0.9879310344827587
485.0,1.9034885168075562,1.886964201927185,0.9697885196374623,0.9879310344827587
486.0,1.9034842252731323,1.8869620561599731,0.9697885196374623,0.9879310344827587
487.0,1.9034804105758667,1.8869597911834717,0.9697885196374623,0.9879310344827587
488.0,1.9034764766693115,1.8869576454162598,0.9697885196374623,0.9879310344827587
489.0,1.903472661972046,1.8869554996490479,0.9697885196374623,0.9879310344827587
490.0,1.9034686088562012,1.8869534730911255,0.9697885196374623,0.9879310344827587
491.0,1.903464913368225,1.8869513273239136,0.9697885196374623,0.9879310344827587
492.0,1.903461217880249,1.8869491815567017,0.9697885196374623,0.9879310344827587
493.0,1.9034571647644043,1.8869471549987793,0.9697885196374623,0.9879310344827587
494.0,1.9034534692764282,1.8869450092315674,0.9697885196374623,0.9879310344827587
495.0,1.9034497737884521,1.8869428634643555,0.9697885196374623,0.9879310344827587
496.0,1.903446078300476,1.8869409561157227,0.9697885196374623,0.9879310344827587
497.0,1.9034423828125,1.8869389295578003,0.9697885196374623,0.9879310344827587
498.0,1.903438925743103,1.8869367837905884,0.9697885196374623,0.9879310344827587
499.0,1.903435230255127,1.8869348764419556,0.9697885196374623,0.9879310344827587
500.0,1.9034312963485718,1.8869329690933228,0.9697885196374623,0.9879310344827587
